uid,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,target
14319,18, Private,115443.0, 11th,7.0, Never-married, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,25.0, United-States,0
14320,43, Private,150528.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States,1
14321,36, Private,43701.0, Some-college,10.0, Widowed, Sales, Not-in-family, White, Female,0.0,0.0,20.0, United-States,0
14322,37, Federal-gov,419053.0, HS-grad,9.0, Divorced, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
14323,24, Private,183594.0, Assoc-voc,11.0, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,20.0, United-States,0
14324,24, Private,390348.0, HS-grad,9.0, Never-married, Transport-moving, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
14325,38, Private,36989.0, Bachelors,13.0, Married-civ-spouse, Other-service, Husband, White, Male,3908.0,0.0,70.0, United-States,0
14326,48, Private,247895.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0.0,0.0,40.0, United-States,1
14327,75, Private,191446.0, 1st-4th,2.0, Married-civ-spouse, Other-service, Other-relative, Black, Female,0.0,0.0,16.0, United-States,0
14328,43, Self-emp-not-inc,33521.0, Bachelors,13.0, Divorced, Prof-specialty, Not-in-family, White, Male,0.0,0.0,70.0, United-States,1
14329,64, Private,46087.0, Bachelors,13.0, Divorced, Exec-managerial, Not-in-family, White, Female,0.0,0.0,50.0, United-States,0
14330,67, ?,129188.0, Doctorate,16.0, Married-civ-spouse, ?, Husband, White, Male,20051.0,0.0,5.0, United-States,1
14331,36, Private,356824.0, HS-grad,9.0, Divorced, Sales, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0
14332,53, Private,158746.0, Some-college,10.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,40.0, United-States,0
14333,22, Private,153323.0, Some-college,10.0, Never-married, Prof-specialty, Not-in-family, Black, Male,0.0,0.0,20.0, United-States,0
14334,73, Self-emp-not-inc,130391.0, HS-grad,9.0, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,36.0, United-States,0
14335,46, Private,173613.0, HS-grad,9.0, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0
14336,45, Private,362883.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,5013.0,0.0,40.0, United-States,0
14337,43, Private,182757.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,1
14338,20, Private,50397.0, HS-grad,9.0, Never-married, Adm-clerical, Own-child, Black, Male,0.0,0.0,20.0, United-States,0
14339,43, Federal-gov,101709.0, Some-college,10.0, Divorced, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0.0,0.0,40.0, United-States,0
14340,21, Private,202570.0, 12th,8.0, Never-married, Adm-clerical, Other-relative, Black, Male,0.0,0.0,48.0, ?,0
14341,40, Private,145649.0, HS-grad,9.0, Separated, Sales, Unmarried, Black, Female,0.0,0.0,25.0, United-States,0
14342,36, Private,136343.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States,1
14343,64, Self-emp-inc,142166.0, Bachelors,13.0, Divorced, Sales, Not-in-family, White, Male,0.0,0.0,45.0, United-States,0
14344,19, ?,242001.0, Some-college,10.0, Never-married, ?, Own-child, White, Female,0.0,0.0,40.0, United-States,0
14345,46, Private,127089.0, Some-college,10.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,5178.0,0.0,38.0, United-States,1
14346,46, Local-gov,124071.0, Masters,14.0, Divorced, Exec-managerial, Unmarried, White, Female,0.0,0.0,65.0, United-States,1
14347,41, Local-gov,190368.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,70.0, United-States,0
14348,29, ?,19793.0, Some-college,10.0, Divorced, ?, Unmarried, White, Female,0.0,0.0,8.0, United-States,0
14349,28, Private,67661.0, Some-college,10.0, Never-married, Adm-clerical, Other-relative, White, Female,0.0,0.0,40.0, United-States,0
14350,23, Private,62278.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,45.0, United-States,0
14351,30, Federal-gov,295010.0, Bachelors,13.0, Never-married, Protective-serv, Not-in-family, White, Female,0.0,0.0,60.0, United-States,1
14352,44, Private,203897.0, Bachelors,13.0, Married-spouse-absent, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, Cuba,0
14353,27, Private,265314.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,45.0, United-States,1
14354,25, Private,159603.0, HS-grad,9.0, Never-married, Other-service, Unmarried, White, Female,0.0,0.0,34.0, United-States,0
14355,29, Private,134331.0, 10th,6.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,0
14356,54, Private,123011.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, Poland,1
14357,27, Private,274964.0, Bachelors,13.0, Never-married, Farming-fishing, Not-in-family, White, Male,0.0,0.0,65.0, United-States,0
14358,34, Private,66309.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,35.0, United-States,0
14359,38, Private,73471.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,50.0, United-States,0
14360,24, ?,26671.0, HS-grad,9.0, Never-married, ?, Other-relative, Amer-Indian-Eskimo, Female,0.0,0.0,40.0, United-States,0
14361,56, Private,357118.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,40.0, United-States,1
14362,35, Self-emp-inc,184655.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,62.0, United-States,0
14363,23, ?,55492.0, Assoc-voc,11.0, Never-married, ?, Not-in-family, Amer-Indian-Eskimo, Female,0.0,0.0,30.0, United-States,0
14364,23, Private,175266.0, Some-college,10.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
14365,19, Private,188008.0, Some-college,10.0, Never-married, Sales, Own-child, Black, Female,0.0,0.0,20.0, United-States,0
14366,42, Private,87284.0, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298.0,0.0,35.0, United-States,1
14367,46, Private,330087.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024.0,0.0,45.0, United-States,1
14368,48, Self-emp-inc,56975.0, HS-grad,9.0, Divorced, Sales, Unmarried, Asian-Pac-Islander, Female,0.0,0.0,84.0, ?,0
14369,27, Private,150025.0, HS-grad,9.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,40.0, Puerto-Rico,0
14370,22, ?,189203.0, Assoc-acdm,12.0, Never-married, ?, Other-relative, White, Male,0.0,0.0,15.0, United-States,0
14371,49, Self-emp-inc,330874.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,70.0, United-States,1
14372,23, Private,136824.0, Some-college,10.0, Never-married, Other-service, Own-child, White, Male,0.0,0.0,20.0, United-States,0
14373,24, Private,201179.0, HS-grad,9.0, Never-married, Other-service, Own-child, White, Male,0.0,0.0,40.0, United-States,0
14374,34, Private,324654.0, HS-grad,9.0, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0.0,0.0,40.0, China,0
14375,25, Federal-gov,366207.0, HS-grad,9.0, Never-married, Transport-moving, Own-child, White, Male,0.0,0.0,40.0, United-States,0
14376,33, Self-emp-not-inc,103860.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,50.0, United-States,0
14377,22, Private,106700.0, Assoc-acdm,12.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,27.0, United-States,0
14378,54, Local-gov,163557.0, HS-grad,9.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,30.0, United-States,0
14379,39, Self-emp-inc,286261.0, Masters,14.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0
14380,25, Private,123083.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0
14381,75, Self-emp-inc,125197.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,26.0, United-States,0
14382,28, Self-emp-not-inc,278073.0, HS-grad,9.0, Never-married, Machine-op-inspct, Other-relative, Black, Male,0.0,0.0,30.0, United-States,0
14383,50, Private,133963.0, Bachelors,13.0, Divorced, Sales, Not-in-family, White, Female,0.0,0.0,50.0, United-States,0
14384,62, Self-emp-not-inc,71467.0, Bachelors,13.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,55.0, United-States,1
14385,40, Private,76487.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States,0
14386,58, Local-gov,215245.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,37.0, United-States,0
14387,24, Federal-gov,127185.0, Assoc-acdm,12.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,0.0,0.0,40.0, United-States,0
14388,21, Private,179720.0, HS-grad,9.0, Never-married, Other-service, Other-relative, White, Female,0.0,0.0,30.0, United-States,0
14389,40, Private,88909.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024.0,0.0,50.0, United-States,1
14390,45, Private,341995.0, Assoc-voc,11.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,1902.0,42.0, United-States,1
14391,48, Private,173938.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,60.0, United-States,0
14392,34, Private,344275.0, HS-grad,9.0, Never-married, Transport-moving, Not-in-family, White, Male,0.0,0.0,70.0, United-States,0
14393,23, Private,150463.0, HS-grad,9.0, Never-married, Priv-house-serv, Unmarried, Other, Female,0.0,0.0,40.0, Guatemala,0
14394,43, Local-gov,209544.0, Masters,14.0, Never-married, Exec-managerial, Not-in-family, White, Female,10520.0,0.0,50.0, United-States,1
14395,42, Local-gov,201723.0, Some-college,10.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
14396,39, Self-emp-not-inc,343476.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024.0,0.0,50.0, Japan,1
14397,52, Self-emp-inc,77392.0, HS-grad,9.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,60.0, United-States,0
14398,21, ?,171156.0, Some-college,10.0, Never-married, ?, Not-in-family, White, Female,0.0,0.0,35.0, United-States,0
14399,56, Self-emp-not-inc,357118.0, Bachelors,13.0, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,60.0, United-States,0
14400,48, Federal-gov,167749.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,40.0, United-States,1
14401,37, Self-emp-not-inc,352882.0, HS-grad,9.0, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0.0,0.0,70.0, South,1
14402,25, Private,51201.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,35.0, United-States,0
14403,40, Private,365986.0, Bachelors,13.0, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0.0,0.0,40.0, United-States,1
14404,34, Private,400416.0, 11th,7.0, Never-married, Machine-op-inspct, Own-child, Black, Male,0.0,0.0,45.0, United-States,0
14405,52, Private,31533.0, HS-grad,9.0, Divorced, Other-service, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
14406,41, Private,106900.0, Bachelors,13.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,1902.0,42.0, United-States,1
14407,36, Local-gov,192337.0, HS-grad,9.0, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
14408,21, Private,118712.0, Assoc-voc,11.0, Never-married, Craft-repair, Own-child, White, Male,0.0,1504.0,40.0, United-States,0
14409,28, Private,301654.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0
14410,31, Self-emp-not-inc,145162.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,60.0, ?,1
14411,20, Private,88126.0, Some-college,10.0, Never-married, Adm-clerical, Own-child, White, Male,0.0,0.0,9.0, England,0
14412,68, Private,165017.0, HS-grad,9.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, Italy,1
14413,35, Private,238342.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States,0
14414,32, Private,857532.0, HS-grad,9.0, Never-married, Machine-op-inspct, Own-child, Black, Male,0.0,0.0,40.0, United-States,0
14415,64, Private,134378.0, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States,1
14416,17, Private,260797.0, 10th,6.0, Never-married, Handlers-cleaners, Own-child, White, Female,0.0,0.0,23.0, United-States,0
14417,25, Private,138765.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,20.0, United-States,0
14418,74, ?,256674.0, HS-grad,9.0, Widowed, ?, Not-in-family, White, Female,0.0,0.0,25.0, United-States,0
14419,31, Private,247444.0, Assoc-voc,11.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, Columbia,0
14420,51, State-gov,454063.0, Doctorate,16.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298.0,0.0,40.0, United-States,1
14421,67, Private,180539.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,10.0, United-States,0
14422,42, Private,397346.0, HS-grad,9.0, Never-married, Craft-repair, Not-in-family, White, Male,3325.0,0.0,40.0, United-States,0
14423,29, Private,107160.0, HS-grad,9.0, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
14424,31, Private,262024.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0.0,0.0,40.0, United-States,0
14425,21, Private,131230.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,37.0, United-States,0
14426,67, Private,274451.0, 10th,6.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,16.0, United-States,0
14427,41, State-gov,365986.0, HS-grad,9.0, Divorced, Protective-serv, Not-in-family, White, Male,0.0,0.0,40.0, United-States,1
14428,27, Private,204515.0, Bachelors,13.0, Never-married, Tech-support, Not-in-family, White, Female,0.0,0.0,36.0, United-States,0
14429,51, Private,99316.0, 12th,8.0, Divorced, Transport-moving, Unmarried, White, Male,0.0,0.0,50.0, United-States,0
14430,21, ?,206681.0, 11th,7.0, Married-civ-spouse, ?, Wife, White, Female,0.0,0.0,40.0, United-States,0
14431,28, Private,268726.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,46.0, United-States,0
14432,21, Private,275395.0, Some-college,10.0, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,40.0, United-States,0
14433,28, Private,383322.0, Assoc-voc,11.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States,1
14434,29, Private,126822.0, HS-grad,9.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,35.0, United-States,0
14435,39, Self-emp-inc,168355.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,70.0, United-States,0
14436,21, Private,162667.0, Bachelors,13.0, Never-married, Adm-clerical, Not-in-family, White, Male,0.0,0.0,40.0, Columbia,0
14437,43, Private,373403.0, Assoc-voc,11.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,0
14438,44, Self-emp-not-inc,274562.0, HS-grad,9.0, Never-married, Craft-repair, Not-in-family, White, Male,14344.0,0.0,40.0, United-States,1
14439,28, Private,249362.0, 11th,7.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,50.0, United-States,0
14440,31, Private,111567.0, 9th,5.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,43.0, United-States,1
14441,18, ?,216508.0, HS-grad,9.0, Never-married, ?, Own-child, White, Male,0.0,0.0,30.0, United-States,0
14442,27, Private,145784.0, Some-college,10.0, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0.0,0.0,45.0, United-States,0
14443,34, State-gov,209317.0, Some-college,10.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,40.0, United-States,0
14444,25, Private,259505.0, HS-grad,9.0, Never-married, Tech-support, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
14445,34, Private,345360.0, Bachelors,13.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,40.0, England,0
14446,43, Local-gov,198096.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,7688.0,0.0,40.0, United-States,1
14447,40, Self-emp-inc,33126.0, Masters,14.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,50.0, United-States,0
14448,21, Private,206354.0, HS-grad,9.0, Never-married, Other-service, Unmarried, Black, Female,0.0,0.0,35.0, United-States,0
14449,25, Private,1484705.0, Some-college,10.0, Divorced, Exec-managerial, Unmarried, White, Female,0.0,0.0,25.0, United-States,0
14450,21, Private,26410.0, HS-grad,9.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0
14451,19, Self-emp-not-inc,220901.0, Some-college,10.0, Never-married, Transport-moving, Own-child, White, Male,0.0,0.0,30.0, United-States,0
14452,49, Self-emp-inc,44671.0, Assoc-acdm,12.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,1
14453,20, Private,38620.0, Some-college,10.0, Never-married, Other-service, Own-child, White, Male,0.0,0.0,20.0, United-States,0
14454,36, Private,89040.0, 11th,7.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,47.0, United-States,0
14455,32, Private,370160.0, Some-college,10.0, Separated, Exec-managerial, Unmarried, Black, Female,0.0,0.0,40.0, United-States,0
14456,23, Private,208946.0, Some-college,10.0, Never-married, Adm-clerical, Own-child, White, Male,0.0,0.0,32.0, United-States,0
14457,21, Private,131230.0, Some-college,10.0, Never-married, Sales, Own-child, White, Male,0.0,0.0,10.0, United-States,0
14458,25, Private,60358.0, Bachelors,13.0, Never-married, Exec-managerial, Own-child, White, Male,0.0,0.0,40.0, United-States,0
14459,26, Private,350853.0, 5th-6th,3.0, Never-married, Transport-moving, Not-in-family, White, Male,0.0,0.0,40.0, ?,0
14460,24, Private,209782.0, Bachelors,13.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,40.0, United-States,0
14461,22, Private,351952.0, Some-college,10.0, Never-married, Prof-specialty, Unmarried, White, Female,0.0,0.0,20.0, United-States,0
14462,26, Private,142081.0, HS-grad,9.0, Married-civ-spouse, Other-service, Wife, White, Female,0.0,0.0,40.0, Mexico,0
14463,22, Private,164775.0, 9th,5.0, Never-married, Machine-op-inspct, Unmarried, White, Male,0.0,0.0,40.0, Guatemala,0
